Id,Name,Shape Library,Page ID,Contained By,Group,Line Source,Line Destination,Source Arrow,Destination Arrow,Status,Text Area 1,Comments
105,Line,,2,,,13,45,None,Arrow,,,
106,Line,,2,,,17,44,None,Arrow,,,
107,Line,,2,,,17,40,None,Arrow,,,
108,Line,,2,,,46,17,None,Arrow,,,
109,Line,,2,,,49,46,None,Arrow,,,
110,Line,,2,,,48,46,None,Arrow,,,
111,Line,,2,,,47,46,None,Arrow,,,
112,Line,,2,,,50,10,None,Arrow,,,
113,Line,,2,,,40,50,None,Arrow,,,
114,Line,,2,,,14,50,None,Arrow,,,
115,Line,,2,,,51,3,None,Arrow,,,
116,Line,,2,,,10,3,None,Arrow,,,
117,Line,,2,,,30,51,None,Arrow,,,
118,Line,,2,,,34,51,None,Arrow,,,
119,Line,,2,,,9,51,None,Arrow,,,
120,Line,,2,,,18,10,None,Arrow,,,
121,Line,,2,,,53,18,None,Arrow,,,
122,Line,,2,,,54,52,None,Arrow,,,
123,Line,,2,,,55,54,None,Arrow,,,
124,Line,,2,,,56,55,None,Arrow,,,
125,Line,,2,,,58,56,None,Arrow,,,
126,Line,,2,,,57,56,None,Arrow,,,
127,Line,,2,,,59,54,None,Arrow,,,
128,Line,,2,,,62,60,None,Arrow,,,
129,Line,,2,,,61,62,None,Arrow,,,
130,Line,,2,,,52,53,None,Arrow,,,
131,Line,,2,,,64,52,None,Arrow,,,
132,Line,,2,,,52,64,None,Arrow,,,
133,Line,,2,,,65,64,None,Arrow,,,
134,Line,,2,,,67,65,None,Arrow,,,
135,Line,,2,,,68,65,None,Arrow,,,
136,Line,,2,,,66,65,None,Arrow,,,
137,Line,,2,,,69,64,None,Arrow,,,
138,Line,,2,,,69,52,None,Arrow,,,
139,Line,,2,,,52,69,None,Arrow,,,
140,Line,,2,,,64,69,None,Arrow,,,
141,Line,,2,,,60,139,None,Arrow,,,
142,Line,,2,,,60,138,None,Arrow,,,
143,Line,,2,,,60,132,None,Arrow,,,
144,Line,,2,,,60,131,None,Arrow,,,
145,Line,,2,,,60,140,None,Arrow,,,
146,Line,,2,,,60,137,None,Arrow,,,
147,Line,,2,,,63,62,None,Arrow,,,
148,Line,,2,,,70,69,None,Arrow,,,
149,Line,,2,,,71,70,None,Arrow,,,
150,Line,,2,,,72,70,None,Arrow,,,
151,Line,,2,,,73,70,None,Arrow,,,
152,Line,,2,,,4,14,None,Arrow,,,
153,Line,,2,,,4,17,None,Arrow,,,
154,Line,,2,,,8,74,None,Arrow,,,
155,Line,,2,,,5,74,None,Arrow,,,
156,Line,,2,,,6,74,None,Arrow,,,
157,Line,,2,,,7,74,None,Arrow,,,
158,Line,,2,,,74,4,None,Arrow,,,
159,Line,,2,,,15,36,None,Arrow,,,
160,Line,,2,,,16,36,None,Arrow,,,
161,Line,,2,,,19,17,None,Arrow,,,
162,Line,,2,,,75,19,None,Arrow,,,
163,Line,,2,,,21,75,None,Arrow,,,
164,Line,,2,,,22,75,None,Arrow,,,
165,Line,,2,,,20,75,None,Arrow,,,
166,Line,,2,,,24,17,None,Arrow,,,
167,Line,,2,,,23,14,None,Arrow,,,
168,Line,,2,,,24,14,None,Arrow,,,
169,Line,,2,,,23,17,None,Arrow,,,
170,Line,,2,,,25,17,None,Arrow,,,
171,Line,,2,,,25,14,None,Arrow,,,
172,Line,,2,,,26,17,None,Arrow,,,
173,Line,,2,,,26,14,None,Arrow,,,
