Id,Name,Shape Library,Page ID,Contained By,Group,Line Source,Line Destination,Source Arrow,Destination Arrow,Text Area 1
173,Line,,1,,,28,8,None,Arrow,Part of
174,Line,,1,,,27,8,None,Arrow,Part of
175,Line,,1,,,34,13,None,Arrow,Part of
176,Line,,1,,,14,13,None,Arrow,Part of
177,Line,,1,,,15,13,None,Arrow,Part of
178,Line,,1,,,38,34,None,Arrow,Part of
179,Line,,1,,,37,34,None,Arrow,Part of
180,Line,,1,,,42,39,None,Arrow,Part of
181,Line,,1,,,40,39,None,Arrow,Part of
182,Line,,1,,,10,39,None,Arrow,Part of
183,Line,,1,,,11,43,None,Arrow,Part of
184,Line,,1,,,12,43,None,Arrow,Part of
185,Line,,1,,,48,16,None,Arrow,Part of
186,Line,,1,,,47,16,None,Arrow,Part of
187,Line,,1,,,46,16,None,Arrow,Part of
188,Line,,1,,,43,9,None,Arrow,Part of
189,Line,,1,,,39,9,None,Arrow,Part of
190,Line,,1,,,13,9,None,Arrow,Part of
191,Line,,1,,,29,2,None,Arrow,Part of
192,Line,,1,,,33,2,None,Arrow,Part of
193,Line,,1,,,8,2,None,Arrow,Part of
194,Line,,1,,,51,17,None,Arrow,Part of
195,Line,,1,,,54,51,None,Arrow,Part of
196,Line,,1,,,58,51,None,Arrow,Part of
197,Line,,1,,,57,54,None,Arrow,Part of
198,Line,,1,,,56,54,None,Arrow,Part of
199,Line,,1,,,60,59,None,Arrow,Part of
200,Line,,1,,,62,59,None,Arrow,Part of
201,Line,,1,,,66,63,None,Arrow,Part of
202,Line,,1,,,67,63,None,Arrow,Part of
203,Line,,1,,,65,63,None,Arrow,Part of
204,Line,,1,,,70,68,None,Arrow,Part of
205,Line,,1,,,71,68,None,Arrow,Part of
206,Line,,1,,,72,68,None,Arrow,Part of
207,Line,,1,,,7,3,None,Arrow,Part of
208,Line,,1,,,4,3,None,Arrow,Part of
209,Line,,1,,,5,3,None,Arrow,Part of
210,Line,,1,,,6,3,None,Arrow,Part of
211,Line,,1,,,20,18,None,Arrow,Part of
212,Line,,1,,,21,18,None,Arrow,Part of
213,Line,,1,,,19,18,None,Arrow,Part of
214,Line,,1,,,30,29,None,Arrow,Part of
215,Line,,1,,,31,29,None,Arrow,Part of
216,Line,,1,,,32,29,None,Arrow,Part of
217,Terminator,Flowchart Shapes,1,,,,,,,the 'Self-regulatory resources' to 'Assets' Influences relationship
218,Line,,1,,,217,68,None,Arrow,relates to
219,Terminator,Flowchart Shapes,1,,,,,,,the 'Assets' to 'Self-regulatory resources' Influences relationship
220,Line,,1,,,219,51,None,Arrow,relates to
221,Terminator,Flowchart Shapes,1,,,,,,,the 'Self-regulatory resources' to 'Social power' Influences relationship
222,Line,,1,,,221,63,None,Arrow,relates to
223,Terminator,Flowchart Shapes,1,,,,,,,the 'Social power' to 'Self-regulatory resources' Influences relationship
224,Line,,1,,,223,51,None,Arrow,relates to
225,Terminator,Flowchart Shapes,1,,,,,,,the 'Social power' to 'Assets' Influences relationship
226,Line,,1,,,225,68,None,Arrow,relates to
227,Terminator,Flowchart Shapes,1,,,,,,,the 'Assets' to 'Social power' Influences relationship
228,Line,,1,,,227,63,None,Arrow,relates to
